Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
EQY,"Equity One, Inc.",23.74,2836176374,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/eqy
EQR,Equity Residential,64.84,23420407383,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/eqr
EROS,Eros International PLC,15.21,746424057.6,n/a,2013,Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/eros
ESS,"Essex Property Trust, Inc.",190.78,11926345562,n/a,1994,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ess
DEG,Etablissements Delhaize Freres et Cie &quot;Le Lion&quot; S.A.,16.92,6852879518,n/a,n/a,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/deg
EXL,"Excel Trust, Inc.",12.92,789479003.1,n/a,2010,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/exl
EXPE,"Expedia, Inc.",79.67,9324235175,n/a,n/a,Consumer Services,Transportation Services,http://www.nasdaq.com/symbol/expe
EXPO,"Exponent, Inc.",74.82,980351570.8,n/a,n/a,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/expo
EXPR,"Express, Inc.",16.23,1367319348,n/a,2010,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/expr
STAY,"Extended Stay America, Inc.",22.77,4661381111,n/a,2013,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/stay
EXR,Extra Space Storage Inc,53.01,6146108055,n/a,2004,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/exr
EZPW,"EZCORP, Inc.",9.55,519349475.2,n/a,1991,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/ezpw
FWM,Fairway Group Holdings Corp.,5.69,166290255.7,n/a,2013,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/fwm
FDO,"Family Dollar Stores, Inc.",60.66,6912188013,n/a,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/fdo
DAVE,"Famous Dave&#39;s of America, Inc.",25.65,183577383.5,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/dave
FPI,Farmland Partners Inc.,12.07,48452395.81,n/a,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/fpi
FAST,Fastenal Company,45.155,13400652466,n/a,1987,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/fast
FRT,Federal Realty Investment Trust,123.25,8291223344,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/frt
FCH,FelCor Lodging Trust Incorporated,10.19,1265462330,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/fch
FCH^A,FelCor Lodging Trust Incorporated,25.25,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/fch^a
FGP,"Ferrellgas Partners, L.P.",25.62,2081067432,n/a,1994,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/fgp
FRGI,"Fiesta Restaurant Group, Inc.",44.47,1191211442,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/frgi
FCFS,"First Cash Financial Services, Inc.",56.6,1638741781,n/a,1991,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/fcfs
FR,"First Industrial Realty Trust, Inc.",18.63,2051790253,n/a,1994,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/fr
FPO,First Potomac Realty Trust,13.3,781914062.3,n/a,2003,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/fpo
FIVE,"Five Below, Inc.",35.41,1921607076,n/a,2012,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/five
OAKS,Five Oaks Investment Corp.,11.2,164799600,n/a,2013,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/oaks
BDL,"Flanigan&#39;s Enterprises, Inc.",14.52,26987554.44,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/bdl
FL,"Foot Locker, Inc.",48.43,7007679052,n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/fl
FCE/A,Forest City Enterprises Inc,19.45,0,n/a,n/a,Consumer Services,Building operators,http://www.nasdaq.com/symbol/fce/a
FCE/B,Forest City Enterprises Inc,19.45,0,n/a,n/a,Consumer Services,Building operators,http://www.nasdaq.com/symbol/fce/b
FORR,"Forrester Research, Inc.",37.82,711734580,n/a,1996,Consumer Services,Diversified Commercial Services,http://www.nasdaq.com/symbol/forr
FRAN,Francesca&#39;s Holdings Corporation,13.08,552155196,n/a,2011,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/fran
FC,Franklin Covey Company,18.91,318790642.1,n/a,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/fc
FSP,Franklin Street Properties Corp.,12.3,1232305082,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/fsp
FRED,"Fred&#39;s, Inc.",15.57,573831026.6,n/a,1992,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/fred
FRS,"Frisch&#39;s Restaurants, Inc.",23.8,121356485.6,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/frs
FTD,"FTD Companies, Inc.",29.89,565952354.5,n/a,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/ftd
FCN,"FTI Consulting, Inc.",37.51,1532385677,n/a,n/a,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/fcn
FLL,"Full House Resorts, Inc.",1.42,26796367.02,n/a,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/fll
GK,"G&K Services, Inc.",50.19,1001245781,n/a,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/gk
GAIA,"Gaiam, Inc.",6.72,161701753.9,n/a,1999,Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/gaia
GME,Gamestop Corporation,45.68,5201014117,n/a,2002,Consumer Services,Electronics Distribution,http://www.nasdaq.com/symbol/gme
GLPI,"Gaming and Leisure Properties, Inc.",34.86,3908933163,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/glpi
GCI,"Gannett Co., Inc.",33.21,7531778593,n/a,n/a,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/gci
GPS,"Gap, Inc. (The)",39.92,17593701242,n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/gps
IT,"Gartner, Inc.",69.89,6305857749,n/a,1993,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/it
GLOG,GasLog LP.,27.47,2224881171,n/a,2012,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/glog
GLOP,GasLog Partners LP,33.39,327968533.6,n/a,2014,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/glop
GMT,GATX Corporation,65.39,3007940000,n/a,n/a,Consumer Services,Transportation Services,http://www.nasdaq.com/symbol/gmt
GKNT,"Geeknet, Inc.",12.34,82232488.98,n/a,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/gknt
GFN,General Finance Corporation,9.21,235671521.8,n/a,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/gfn
GFNCP,General Finance Corporation,109,0,n/a,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/gfncp
GFNSL,General Finance Corporation,25.8,0,n/a,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/gfnsl
GGP,"General Growth Properties, Inc.",23.85,21077014711,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ggp
GGP^A,"General Growth Properties, Inc.",24.52,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ggp^a
GCO,Genesco Inc.,76.79,1841719534,n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/gco
G,Genpact Limited,17.98,3885095997,n/a,2007,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/g
GEO,Geo Group Inc (The),34.9,2533423213,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/geo
GOOD,Gladstone Commercial Corporation,17.57,311269382.1,n/a,2003,Consumer Services,Real Estate,http://www.nasdaq.com/symbol/good
GOODN,Gladstone Commercial Corporation,25.958,0,n/a,n/a,Consumer Services,Real Estate,http://www.nasdaq.com/symbol/goodn
GOODO,Gladstone Commercial Corporation,25.3747,29180905,n/a,n/a,Consumer Services,Real Estate,http://www.nasdaq.com/symbol/goodo
GOODP,Gladstone Commercial Corporation,25.454,25454000,n/a,n/a,Consumer Services,Real Estate,http://www.nasdaq.com/symbol/goodp
LAND,Gladstone Land Corporation,12.17,79473312.88,n/a,2013,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/land
GRT,Glimcher Realty Trust,10.92,1587303703,n/a,1994,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/grt
ENT,Global Eagle Entertainment Inc.,10.48,554044766.2,n/a,2011,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/ent
GSOL,Global Sources Ltd.,7.46,222438714.1,n/a,n/a,Consumer Services,Advertising,http://www.nasdaq.com/symbol/gsol
GSAT,"Globalstar, Inc.",4.16,3146027048,n/a,2006,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/gsat
GOGO,Gogo Inc.,16.99,1444930640,n/a,2013,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/gogo
GLNG,Golar LNG Limited,62.7899,5856705695,n/a,n/a,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/glng
GMLP,Golar LNG Partners LP,34.67,2136120179,n/a,2011,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/gmlp
GTIM,Good Times Restaurants Inc.,3.29,24593954.14,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/gtim
GMAN,"Gordmans Stores, Inc.",3.61,70593207.05,n/a,2010,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/gman
GPX,GP Strategies Corporation,23.47,449705360.7,n/a,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/gpx
GHC,Graham Holdings Company,689.56,5106315231,n/a,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/ghc
GPT,Gramercy Property Trust Inc.,6.13,721004752,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/gpt
LOPE,"Grand Canyon Education, Inc.",44.7,2084636888,n/a,2008,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/lope
GTN,"Gray Television, Inc.",12.55,734455404.7,n/a,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/gtn
GTN/A,"Gray Television, Inc.",9.99,0,n/a,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/gtn/a
TV,Grupo Televisa S.A.,34.91,20192497044,n/a,1993,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/tv
GYRO,"Gyrodyne Company of America, Inc.",5.1,7561668,n/a,n/a,Consumer Services,Building operators,http://www.nasdaq.com/symbol/gyro
HRB,"H&R Block, Inc.",32.35,8871901578,n/a,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/hrb
HBI,Hanesbrands Inc.,100.08,9971106409,n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/hbi
HASI,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",14.28,310938589.1,n/a,2013,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/hasi
HTS,Hatteras Financial Corp,19.56,1887833928,n/a,2008,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/hts
HVT,"Haverty Furniture Companies, Inc.",23.26,523704133.5,n/a,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/hvt
HVT/A,"Haverty Furniture Companies, Inc.",23.41,0,n/a,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/hvt/a
HCOM,"Hawaiian Telcom Holdco, Inc.",28.66,303395935.1,n/a,n/a,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/hcom
HCP,"HCP, Inc.",42.32,19390918666,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/hcp
HDS,"HD Supply Holdings, Inc.",26.88,5258961335,n/a,2013,Consumer Services,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/hds
HCN,"Health Care REIT, Inc.",64.48,19831342935,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/hcn
HR,Healthcare Realty Trust Incorporated,25.37,2436486470,n/a,1993,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/hr
HTA,"Healthcare Trust of America, Inc.",12.15,2883233224,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/hta
HMNY,Helios and Matheson Analytics Inc,3.9799,9274910.196,n/a,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/hmny
HMTV,"Hemisphere Media Group, Inc.",11.19,504070547.6,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/hmtv
HT,Hersha Hospitality Trust,6.74,1352211583,n/a,1999,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ht
HTZ,"Hertz Global Holdings, Inc",28.44,12732394807,n/a,2006,Consumer Services,Rental/Leasing Companies,http://www.nasdaq.com/symbol/htz
HF,"HFF, Inc.",34.61,1303901535,n/a,2007,Consumer Services,Real Estate,http://www.nasdaq.com/symbol/hf
HGG,"HHGregg, Inc.",8.97,255288155.5,n/a,2007,Consumer Services,Consumer Electronics/Video Chains,http://www.nasdaq.com/symbol/hgg
HIBB,"Hibbett Sports, Inc.",50.99,1305713423,n/a,1996,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/hibb
HIW,"Highwoods Properties, Inc.",41.98,3783312031,n/a,1994,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/hiw
HIL,"Hill International, Inc.",5.78,234018547.6,n/a,n/a,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/hil
HLT,Hilton Worldwide Holdings Inc.,25.28,24891126987,n/a,2013,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/hlt
HMG,"HMG/Courtland Properties, Inc.",14.26,14957684.76,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/hmg
HD,"Home Depot, Inc. (The)",81.03,110818036463,n/a,n/a,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/hd
HMIN,Home Inns & Hotels Management Inc.,34.57,1262623064,36523664,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/hmin
HME,"Home Properties, Inc.",65.56,3745534125,n/a,1994,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/hme
HOS,Hornbeck Offshore Services,42.1,1526213494,n/a,2004,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/hos
HPT,Hospitality Properites Trust,29.64,4438337675,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/hpt
HST,"Host Hotels & Resorts, Inc.",22.96,17379288214,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/hst
HMHC,Houghton Mifflin Harcourt Company,17.26,2416303189,n/a,2013,Consumer Services,Books,http://www.nasdaq.com/symbol/hmhc
HHC,Howard Hughes Corporation (The),151.81,6016313492,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/hhc
HSNI,"HSN, Inc.",56.07,2983815569,n/a,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/hsni
HURN,Huron Consulting Group Inc.,64.65,1522509116,n/a,2004,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/hurn
HBP,"Huttig Building Products, Inc.",4.16,102244754.6,n/a,n/a,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/hbp
H,Hyatt Hotels Corporation,61.93,9592811465,n/a,2009,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/h
IACI,IAC/InterActiveCorp,66.5,5522133533,n/a,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/iaci
IKGH,Iao Kun Group Holding Company Limited,3.15,182358300.6,n/a,n/a,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/ikgh
ICFI,"ICF International, Inc.",34.94,696821312.9,n/a,2006,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/icfi
ICGE,"ICG Group, Inc.",17.38,715383063.8,n/a,1999,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/icge
IRG,"Ignite Restaurant Group, Inc.",12.55,327861533.8,n/a,2012,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/irg
IMH,"Impac Mortgage Holdings, Inc.",5.491,51177816.72,n/a,1997,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/imh
IOT,"Income Opportunity Realty Investors, Inc.",6.94,28927405.16,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/iot
IRT,"Independence Realty Trust, Inc.",9.67,249500891.8,n/a,2013,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/irt
III,"Information Services Group, Inc.",4.41,164522361.8,n/a,n/a,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/iii
IMKTA,"Ingles Markets, Incorporated",25.24,574456746.2,n/a,1987,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/imkta
IRC,Inland Real Estate Corporation,10.59,1056674097,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/irc
IHT,InnSuites Hospitality Trust,2.11,17574896.85,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/iht
NSIT,"Insight Enterprises, Inc.",27.7,1133883434,n/a,1995,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/nsit
ISIG,"Insignia Systems, Inc.",3.1,39950930.7,n/a,1991,Consumer Services,Advertising,http://www.nasdaq.com/symbol/isig
I,Intelsat S.A.,18.71,1988873000,n/a,2013,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/i
IHG,Intercontinental Hotels Group,41.47,9791782606,n/a,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/ihg
ISCA,International Speedway Corporation,31.36,1461013635,n/a,1996,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/isca
SNOW,"Intrawest Resorts Holdings, Inc.",10.9,490848800,n/a,2014,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/snow
INUV,"Inuvo, Inc",1.01,23740317.65,n/a,n/a,Consumer Services,Advertising,http://www.nasdaq.com/symbol/inuv
IVR,INVESCO MORTGAGE CAPITAL INC,17.24,2122066290,n/a,2009,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ivr
IRET,Investors Real Estate Trust,8.52,931870544,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/iret
IRM,Iron Mountain Incorporated,34.05,6536094411,n/a,n/a,Consumer Services,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/irm
IRS,IRSA Inversiones Y Representaciones S.A.,14.99,867436013.5,n/a,n/a,Consumer Services,Homebuilding,http://www.nasdaq.com/symbol/irs
ISLE,"Isle of Capri Casinos, Inc.",7.95,316641957.2,n/a,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/isle
STAR          ,iStar Financial Inc.,14.51,1231241291,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/star          
ESI,"ITT Educational Services, Inc.",14.8,345874727.2,n/a,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/esi
MAYS,"J. W. Mays, Inc.",62.56,126107196.8,n/a,n/a,Consumer Services,Building operators,http://www.nasdaq.com/symbol/mays
JCP,"J.C. Penney Company, Inc. Holding Company",9.19,2800905473,n/a,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/jcp
JACK,Jack In The Box Inc.,57.32,2294950818,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/jack
JMBA,"Jamba, Inc.",12.38,212852286.4,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/jmba
JMI           ,Javelin Mortgage Investment Corp.,13.39,160626212.4,n/a,2012,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/jmi           
JD,"JD.com, Inc.",29.03,2719693549,93685620,2014,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/jd
